Parafia pod wezwaniem Św. Stanisława Biskupa i Męczennika		Wiszniów	Wiszniów 80	22-530 Mircze	http://colaska.pl/index/parafia/id/9561	23.8873299,50.5865941
Parafia pod wezwaniem Narodzenia Najświętszej Maryi Panny	http://www.parwislica.kielce.opoka.org.pl/	Wiślica	ul. J. Długosza 22	28-160 Wiślica	http://colaska.pl/index/parafia/id/9562	20.6729264,50.348117
Parafia pod wezwaniem Niepokalanego Serca Maryi	http://www.diecezja.gda.pl/parafie/dekanat-niepsermaryi.htm	Wiślina	ul. Słoneczna 14	83-021 Wiślina	http://colaska.pl/index/parafia/id/9563	,
Parafia pod wezwaniem Trójcy Świętej	http://www.kuria.gliwice.pl/kuria/index.php?akcja=parafia&ID=118	Wiśnicze	ul. Wiejska 1	44-187 Wielowieś	http://colaska.pl/index/parafia/id/9564	18.5609166,50.4951118
Parafia pod wezwaniem Najświętszego Serca Jezusowego		Wiśniew	ul. Siedlecka 20	08-112 Wiśniew k/Siedlec	http://colaska.pl/index/parafia/id/9565	22.4251083,52.0920737
Parafia pod wezwaniem św.Trójcy		Wiśniew		05-306 Jakubów	http://colaska.pl/index/parafia/id/9566	 21.71999752521515,52.25548378079237
Parafia pod wezwaniem Najświętszej Maryi Panny Królowej Świata		Wiśniowa	Wiśniowa	38-124 Wiśniowa	http://colaska.pl/index/parafia/id/9567	21.6458551940308,49.8687102262668
Parafia pod wezwaniem Św. Marcina		Wiśniowa	Wiśniowa 1	32-412 Wiśniowa k/Dobczyc	http://colaska.pl/index/parafia/id/9568	,
Parafia pod wezwaniem Przemienienia Pańskiego i Św.Ducha		Wiśniowa	Wiśniowa	28-217 Wiśniowa	http://colaska.pl/index/parafia/id/9569	,
Parafia pod wezwaniem Matki Boskiej Gromnicznej		Wiśniowo Ełckie	Wiśniowo Ełckie 39	19-316 Wiśniowo Ełckie	http://colaska.pl/index/parafia/id/9571	,
Parafia pod wezwaniem Matki Boskiej Częstochowskiej	http://www.kielce.opoka.org.pl/dekanaty/kielce-pn/wisniowka.html	Wiśniówka	Wiśniówka-Kajetanów 126a	26-050 Zagnańsk	http://colaska.pl/index/parafia/id/9572	20.6425202,50.9965742
Parafia pod wezwaniem Świętego Mikołaja Biskupa	http://www.parafiawitanowice.pl/	Witanowice	Witanowice 7	34-103 Witanowice	http://colaska.pl/index/parafia/id/9573	19.5297839,49.9308913
Parafia pod wezwaniem Wniebowzięcia NMP	http://www.witaszyce.pl	Witaszyce	ul. Stawna 2	63-230 Witaszyce	http://colaska.pl/index/parafia/id/9574	,
Parafia pod wezwaniem Św. Michała Archanioła		Witkowice	Witkowice 37	32-650 Kęty	http://colaska.pl/index/parafia/id/9575	19.2783236503601,49.9132917441567
Parafia pod wezwaniem Św. Michała Archanioła		Witkowice	ul. Sucharskiego 105	39-100 Ropczyce	http://colaska.pl/index/parafia/id/9576	21.635129,50.072025
Parafia pod wezwaniem św.Stanisława		Witkowice		42-270 Kłomnice	http://colaska.pl/index/parafia/id/9577	 19.30845022201538,50.91025833338105
Parafia pod wezwaniem Św. Mikołaja		Witkowo	Stary Rynek 15	62-425 Witkowo	http://colaska.pl/index/parafia/id/9578	17.7728768047676,52.4401334117903
Parafia pod wezwaniem Zwiastowania Pańskiego		Witkowo	Witkowo	73-110 Stargard Szczeciński	http://colaska.pl/index/parafia/id/9579	,
Parafia pod wezwaniem Zwiastowania Najświętszej Maryi Panny	http://parafia.witkow.eu/	Witków Śląski	Witków Śląski	58-379 Czarny Bór	http://colaska.pl/index/parafia/id/9581	16.426765,50.884886
Parafia pod wezwaniem Chrystusa Króla		Witnica	Witnica Moryńska 1a	74-503 Moryń	http://colaska.pl/index/parafia/id/9582	14.4176486,52.8693543
Parafia pod wezwaniem Matki Boskiej Nieustającej Pomocy	http://www.parafia.witnica.pl/	Witnica	ul. Gorzowska 2	66-460 Witnica	http://colaska.pl/index/parafia/id/9583	14.8985608,52.6728532
Parafia pod wezwaniem Św. Katarzyny Dziewicy i Męczennicy		Witonia	ul. Stefana Starzyńskiego 2	99-335 Witonia k/Kutna	http://colaska.pl/index/parafia/id/9584	19.2942016181336,52.1471715971774
Parafia pod wezwaniem Św. Michała Archanioła		Witoroż	Witoroż 1	21-570 Drelów	http://colaska.pl/index/parafia/id/9585	22.9898969,51.9212775
Parafia pod wezwaniem Nawiedzenia Najświętszej Maryi Panny		Witoszów Dolny	Witoszów Dolny 124	58-100 Świdnica	http://colaska.pl/index/parafia/id/9586	16.4698352,50.8408642
Parafia pod wezwaniem Św. Michała Archanioła	http://www.missiocm.org.pl/domy/witoszyn/witoszyn.htm	Witoszyn	ul. Konopnickiej 4	68-131 Wymiarki	http://colaska.pl/index/parafia/id/9587	15.1108121,51.5211029
Parafia pod wezwaniem Matki Boskiej Częstochowskiej		Witowice	Witowice 40	57-120 Wiązów	http://colaska.pl/index/parafia/id/9588	17.2091909,50.8432592
Parafia pod wezwaniem św.Andrzeja		Witowo		88-232 Witowo	http://colaska.pl/index/parafia/id/9589	,
Parafia pod wezwaniem Matki Bożej Szkaplerznej	http://parafiawitow.republika.pl/	Witów	Witów 178 B	34-512 Witów	http://colaska.pl/index/parafia/id/9590	19.830322265625,49.3136638460911
Parafia pod wezwaniem Świętej Małgorzaty Panny Męczennicy i Świętego Augustyna	http://www.parafiawitow.netstrefa.com/	Witów	Witów Kolonia 20	97-330 Sulejów	http://colaska.pl/index/parafia/id/9591	19.807485,51.3757683
Parafia pod wezwaniem Świętej Trójcy	http://www.witow.kielce.opoka.org.pl/	Witów	Witów 68	32-130 Koszyce	http://colaska.pl/index/parafia/id/9592	,
Parafia pod wezwaniem św.Michała Archanioła		Witulin		21-542 Leśna Podlaska	http://colaska.pl/index/parafia/id/9593	,
Parafia pod wezwaniem Św. Jana Chrzciciela		Wizna	ul. Kopernika 2	18-430 Wizna	http://colaska.pl/index/parafia/id/9594	22.3919778,53.1973496
Parafia pod wezwaniem Św. Teresy		Wiżajny	ul. Szkolna 7	16-407 Wiżajny	http://colaska.pl/index/parafia/id/9595	22.8668932971344,54.3681873853388
Parafia pod wezwaniem Św. Mikołaja		Wleń	ul. Dworcowa 14	59-610 Wleń	http://colaska.pl/index/parafia/id/9596	15.6718081,51.0160489
Parafia pod wezwaniem Przemienienia Pańskiego	http://www.diecezja.byd.pl/page.php?nid=270&lng=0	Władysławowo	Władysławowo 43	89-210 Łabiszyn	http://colaska.pl/index/parafia/id/9597	,
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny	http://parafia.wladek.pl/	Władysławowo	al. Żeromskiego 32	84-120 Władysławowo	http://colaska.pl/index/parafia/id/9598	18.396075,54.797403
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny	http://wlochy.archidiecezja.wroc.pl/	Włochy	Włochy 124	46-146 Domaszowice	http://colaska.pl/index/parafia/id/9599	,
Parafia pod wezwaniem Chrystusa Króla		Włocławek	ul. Siewna 6	87-800 Włocławek	http://colaska.pl/index/parafia/id/9600	18.9796953,52.6929466
Parafia pod wezwaniem Ducha Świętego		Włocławek		87-807 Włocławek	http://colaska.pl/index/parafia/id/9601	,
Parafia pod wezwaniem MB Fatimskiej	http://web.diecezja.wloclawek.pl/parafia/mbfwloclawek/	Włocławek	ul. Płocka 167a	87-800 Włocławek	http://colaska.pl/index/parafia/id/9602	19.1300917,52.6527402
Parafia pod wezwaniem Najświętszego Zbawiciela	http://web.diecezja.wloclawek.pl/parafia/NajswZbawiciela_Wloclawek/	Włocławek	ul. W. Reymonta (11)13	87-800 Włocławek	http://colaska.pl/index/parafia/id/9603	19.0790653,52.6514809
Parafia pod wezwaniem Narodzenia Najświętszej Maryi Panny i Świętego Jana Apostoła Ewangelisty		Włocławek	ul. Robotnicza 3	87-800 Włocławek	http://colaska.pl/index/parafia/id/9604	19.038421,52.6464081
Parafia pod wezwaniem Najświętszej Maryi Panny Królowej Polski	http://web.diecezja.wloclawek.pl/parafia/NMPKrolPolski_Wloclawek/	Włocławek	ul. Krokusowa 2	87-800 Włocławek	http://colaska.pl/index/parafia/id/9605	19.0611318,52.6778032
Parafia pod wezwaniem Najświętszego Serca Jezusowego	http://www.parafia-nsj.pl/	Włocławek	ul. Ostrowska 8	87-800 Włocławek	http://colaska.pl/index/parafia/id/9606	19.0899041,52.6423525
Parafia pod wezwaniem Świętego Jana Chrzciciela	http://web.diecezja.wloclawek.pl/parafia/SwJana_Wloclawek/	Włocławek	ul. św. Jana 3	87-800 Włocławek	http://colaska.pl/index/parafia/id/9607	19.072154,52.6599543
Parafia pod wezwaniem Św. Józefa		Włocławek	ul. Promienna 10	87-800 Włocławek	http://colaska.pl/index/parafia/id/9608	19.0302695,52.6694934
Parafia pod wezwaniem Św. Maksymiliana		Włocławek	ul. Zbiegniewskiej 1	87-800 Włocławek	http://colaska.pl/index/parafia/id/9609	19.0522579117005,52.6371951552916
Parafia pod wezwaniem Św. Stanisława Biskupa i Męczennika		Włocławek	ul. Żeromskiego (19)21	87-800 Włocławek	http://colaska.pl/index/parafia/id/9610	19.056734,52.6481767
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny 	http://parafiakatedralna.q4.pl/	Włocławek	pl. M. Kopernika 7	87-800 Włocławek	http://colaska.pl/index/parafia/id/9611	19.148732,52.53007
Parafia pod wezwaniem Wszystkich Świętych	http://www.wloclawek.franciszkanie.pl	Włocławek	pl. Wolności 6	87-800 Włocławek	http://colaska.pl/index/parafia/id/9612	19.0659448,52.6562889
Parafia pod wezwaniem Narodzenia NMP		Włodary		49-137 Korfantów	http://colaska.pl/index/parafia/id/9614	,
Parafia pod wezwaniem Najświętszego Serca Jezusowego	http://nsj.wlodawa.pl/	Włodawa	ul. Chełmska 20	22-200 Włodawa	http://colaska.pl/index/parafia/id/9615	23.5451107,51.5478756
Parafia pod wezwaniem Świętego Jana Jałmużnika	http://www.orchowek.ofmcap.pl/	Włodawa	ul. Nadbużańska 63	22-200 Włodawa-Orchówek	http://colaska.pl/index/parafia/id/9616	23.5738450239563,51.5238588564815
Parafia pod wezwaniem Świętego Ludwika	http://www.wlodawa.paulini.pl/	Włodawa	ul. Klasztorna 7	22-200 Włodawa	http://colaska.pl/index/parafia/id/9617	23.558823,51.546479
Parafia pod wezwaniem św.Bartłomieja		Włodowice		42-365 Włodowice	http://colaska.pl/index/parafia/id/9618	19.4533538818359,50.5542343488003
Parafia pod wezwaniem Św. Piotra Kanizjusza		Włodowice	Włodowice 28	57-400 Nowa Ruda	http://colaska.pl/index/parafia/id/9619	16.472218,50.5818235
Parafia pod wezwaniem św.Michała Archanioła		Włodzice Wielkie		59-600 Lwówek Śląski	http://colaska.pl/index/parafia/id/9620	,
Parafia pod wezwaniem Trójcy Świętej		Włodzienin	ul. Głubczyska 138	48-144 Włodzienin	http://colaska.pl/index/parafia/id/9621	,
Parafia pod wezwaniem NMP Królowej Polski		Włodzimierzów		97-330 Sulejów	http://colaska.pl/index/parafia/id/9622	,
Parafia pod wezwaniem Najświętszej Marii Panny Królowej Polski		Włosań	Włosań - ul. Św. Józefa 6	32-031 Mogilany	http://colaska.pl/index/parafia/id/9623	19.9023744463921,49.9164006007065
Parafia pod wezwaniem św.Michała		Włosienica		42-642 Włosienica	http://colaska.pl/index/parafia/id/9624	19.3232345581055,50.0174465499378
Parafia pod wezwaniem św.Jana Chrzciciela		Włostów		27-645 Włostów	http://colaska.pl/index/parafia/id/9625	21.441535949707,50.7455802171328
Parafia pod wezwaniem Świętej Trójcy		Włoszakowice	ul. Spokojna 5	64-140 Włoszakowice	http://colaska.pl/index/parafia/id/9626	 16.36616885662079,51.92866344283072
Parafia pod wezwaniem Bł. Józefa Pawłowskiego z grona 108 Męczenników	http://www.kielce.opoka.org.pl/dekanaty/wloszczowa/wloszczowa_pawlowskiego.html	Włoszczowa	ul. Różana 1 B	29-100 Włoszczowa	http://colaska.pl/index/parafia/id/9627	 19.96840238571167,50.84613683653749
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny	http://www.kielce.opoka.org.pl/dekanaty/wloszczowa/wloszczowa_wnmp.html	Włoszczowa	ul. Partyzantów 3	29-100 Włoszczowa	http://colaska.pl/index/parafia/id/9628	 19.968289732933044,50.85236872253822
Parafia pod wezwaniem Najświętszej Maryi Panny Niepokalanie Poczętej		Włościejewki	Włościejewki	63-132 Mchy	http://colaska.pl/index/parafia/id/9629	,
Parafia pod wezwaniem Matki Bożej Królowej Polski	http://www.diecezja.byd.pl/page.php?nid=250&lng=0	Włóki	Chełmszczonka 2	86-022 Dobrcz	http://colaska.pl/index/parafia/id/9630	18.207685,53.2469024
Parafia pod wezwaniem Św. Wojciecha Biskupa i Męczennika		Włynkowo	Włynkowo 30	76-200 Słupsk	http://colaska.pl/index/parafia/id/9631	,
Parafia pod wezwaniem Matki Bożej Szkaplerznej		Wnory Stare	Wnory Stare 56	18-208 Kulesze Kościelne	http://colaska.pl/index/parafia/id/9632	,
Parafia pod wezwaniem Świętego Antoniego z Padwy	http://www.diecezja.gda.pl/parafie/dekanat-woclawy.htm	Wocławy	Wocławy 59	83-020 Cedry Wielkie	http://colaska.pl/index/parafia/id/9633	,
Parafia pod wezwaniem św.Apostołów Piotra i Pawła		Wodynie		08-117 Wodynie	http://colaska.pl/index/parafia/id/9634	 21.95470690727234,52.04104880260189
Parafia pod wezwaniem Świętego Marcina	http://www.dekanat.wodzislaw.net.pl/	Wodzisław	ul. św. Marcina 3	28-330 Wodzisław	http://colaska.pl/index/parafia/id/9635	20.1926404237747,50.5210261113512
Parafia pod wezwaniem Ducha Świętego	http://www.duch-sw-wodzislaw.katowice.opoka.org.pl/	Wodzisław Śląski	ul. Kopernika 75	44-300 Wodzisław Śląski	http://colaska.pl/index/parafia/id/9636	 18.473677039146423,49.99591909843671
Parafia pod wezwaniem NMP		Wodzisław Śląski		44-300 Wodzisław Śląski	http://colaska.pl/index/parafia/id/9637	,
Parafia pod wezwaniem Podwyższenia Krzyża Świętego		Wodzisław Śląski	ul. Pszowska 15	44-300 Wodzisław Śląski	http://colaska.pl/index/parafia/id/9638	 18.456358015537262,50.001294969051266
Parafia pod wezwaniem Świętego Herberta Biskupa Wyznawcy	http://herbert.aplus.pl	Wodzisław Śląski	ul. Radlińska 52	44-286 Wodzisław Śląski	http://colaska.pl/index/parafia/id/9639	18.4603252,50.0140837
Parafia pod wezwaniem św.Trójcy		Wodzisław Śląski		44-300 Wodzisław Śląski	http://colaska.pl/index/parafia/id/9640	 18.46129059791565,50.00269487262546
Parafia pod wezwaniem Wniebowzięcia Najświętszej Maryi Panny	http://www.wnmp.wodzislaw.katowice.opoka.org.pl/	Wodzisław Śląski	ul. Kościelna 1	44-300 Wodzisław Śląski	http://colaska.pl/index/parafia/id/9641	 18.462274968624115,50.00389820543099
Parafia pod wezwaniem Św. Anny		Wohyń	ul. Średnia 36	21-310 Wohyń	http://colaska.pl/index/parafia/id/9642	22.7817505,51.7366102
Parafia pod wezwaniem Najświętszej Maryi Panny Wniebowziętej		Wojakowa	Wojakowa 51	32-862 Porąbka Iwkowska	http://colaska.pl/index/parafia/id/9643	20.5868367,49.7939896
Parafia pod wezwaniem Matki Bożej Wniebowziętej		Wojanów	ul. Łomnicka 56	58-500 Jelenia Góra	http://colaska.pl/index/parafia/id/9644	15.7920341,50.8896279
Parafia pod wezwaniem św.Jerzego		Wojbórz		57-442 Wojbórz	http://colaska.pl/index/parafia/id/9645	,
Parafia pod wezwaniem św.Michała Apostoła		Wojciechowice		57-30- Kłodzko	http://colaska.pl/index/parafia/id/9646	16.7058913764344,50.4534882821786
Parafia pod wezwaniem św.Wojciecha		Wojciechowice		27-532 Wojciechowice	http://colaska.pl/index/parafia/id/9647	,
Parafia pod wezwaniem Św. Bartłomieja Apostoła		Wojciechów	Wojciechów 50	59-623 Lubomierz	http://colaska.pl/index/parafia/id/9648	15.530945,51.0046778
Parafia pod wezwaniem św.Teodora		Wojciechów		24-204 Wojciechów	http://colaska.pl/index/parafia/id/9649	22.2474002838135,51.2326875864622
Parafia pod wezwaniem św.Andrzeja Boboli		Wojciechy		11-216 Wojciechy	http://colaska.pl/index/parafia/id/9650	,
Parafia pod wezwaniem NSPJ		Wojcieszków		21-411 Wojcieszków	http://colaska.pl/index/parafia/id/9651	,
Parafia pod wezwaniem NMP Królowej Polski		Wojcieszów		58-550 Wojcieszów	http://colaska.pl/index/parafia/id/9652	,
Parafia pod wezwaniem Wniebowzięcia NMP		Wojcieszów		58-550 Wojcieszów	http://colaska.pl/index/parafia/id/9653	15.914973020553588,50.96519766922616
Parafia pod wezwaniem Św. Barbary		Wojcieszyce	Wojcieszyce 165A	58-560 Jelenia Góra	http://colaska.pl/index/parafia/id/9654	15.6373914,50.8824847
Parafia pod wezwaniem św.Antoniego z Padwy		Wojkowice		42-580 Wojkowice	http://colaska.pl/index/parafia/id/9655	19.0560919046402,50.3604728119138
Parafia pod wezwaniem św.Marcina		Wojkowice Kościelne		42-510 Wojkowice Kościelne	http://colaska.pl/index/parafia/id/9656	19.204229598938,50.4109661012824
Parafia pod wezwaniem Wniebowzięcia NMP		Wojkowice-Żychcice		42-580 Wojkowice-Żychcice	http://colaska.pl/index/parafia/id/9657	19.0188306570053,50.367857473272
Parafia pod wezwaniem Niepokalanego Poczęcia NMP		Wojków		98-235 Wojków	http://colaska.pl/index/parafia/id/9658	18.4303371962891,51.5915632527728
Parafia pod wezwaniem św.Wawrzyńca		Wojnicz		32-830 Wojnicz	http://colaska.pl/index/parafia/id/9659	20.836738049984,49.9559484764765
Parafia pod wezwaniem Podwyższenia Krzyża Świętego		Wojnowice		47-470 Krzanowice	http://colaska.pl/index/parafia/id/9661	18.1533622741699,50.0551549439698
Parafia pod wezwaniem św.Brata Alberta Chmielowskieg		Wojnowice		64-330 Opalenica	http://colaska.pl/index/parafia/id/9662	,
Parafia pod wezwaniem św.Józefa Robotnika		Wojnowice		48-144 Włodzienin	http://colaska.pl/index/parafia/id/9663	,
Parafia pod wezwaniem Św. Stanisława Kostki		Wojnówka	Wojnówka 13	06-521 Wiśniewo	http://colaska.pl/index/parafia/id/9664	 20.318322032690048,53.08715719435513
Parafia pod wezwaniem Najświętszej Maryi Panny Królowej Świata		Wojny Krupy	Wojny Krupy 10	18-210 Szepietowo	http://colaska.pl/index/parafia/id/9665	,
Parafia pod wezwaniem Najświętszego Serca Pana Jezusa	http://www.kuria.gliwice.pl/kuria/index.php?akcja=parafia&ID=119	Wojska	ul. Powstańców Śląskich 60	42-690 Tworóg	http://colaska.pl/index/parafia/id/9666	18.7172158,50.5128841
Parafia pod wezwaniem św.Michała Archanioła		Wojsławice		22-120 Wojsławice	http://colaska.pl/index/parafia/id/9667	23.5464477539062,50.9145065133586
Parafia pod wezwaniem św.Maksymiliana		Wojtkowa		38-712 Wojtkowa	http://colaska.pl/index/parafia/id/9669	,
Parafia pod wezwaniem Św. Urbana Papieża i Męczennika		Wola	ul. Wałowa 2	43-225 Wola k/Pszczyny	http://colaska.pl/index/parafia/id/9670	19.1204534825669,50.0154549667053
Parafia pod wezwaniem Najswiętszego Serca Pana Jezusa		Wola Baranowska	ul. Szkolna 2	39-451 Skopanie	http://colaska.pl/index/parafia/id/9671	,
Parafia pod wezwaniem Matki Bożej Nieustającej Pomocy		Wola Batorska	Wola Batorska 3	32-006 Wola Batorska	http://colaska.pl/index/parafia/id/9672	20.2729504165039,50.0524967123594
Parafia pod wezwaniem Matki Bożej Różańcowej		Wola Dalsza	Wola Dalsza 288	37-100 Łańcut	http://colaska.pl/index/parafia/id/9673	,
Parafia pod wezwaniem Świętego Maksymiliana Marii Kolbego		Wola Filipowska	Wola Filipowska 580	32-065 Krzeszowiec	http://colaska.pl/index/parafia/id/9674	19.6340026,50.1527811
Parafia pod wezwaniem Św. Antoniego Padewskiego		Wola Gałęzowska	Wola Gałęzowska 66	23-100 Bychawa	http://colaska.pl/index/parafia/id/9675	22.5598471,50.9860692
Parafia pod wezwaniem MB Patronki Żołnierzy Września		Wola Gułowska		21-481 Wola Gułowska	http://colaska.pl/index/parafia/id/9676	22.208904510437,51.7016225419774
Parafia pod wezwaniem Najświętszej Maryi Panny Królowej Polski i Św. Jana Vianney		Wola Kamocka	Wola Kamocka 28	97-306 Grabica	http://colaska.pl/index/parafia/id/9677	19.5666667,51.5
Parafia pod wezwaniem Świętego Antoniego Padewskiego	http://www.parafia-antoni.pl/	Wola Kiełpińska	Wola Kiełpińska 6	05-140 Serock	http://colaska.pl/index/parafia/id/9678	 20.99011480808258,52.50401014040983
Parafia pod wezwaniem Najświętszego Serca Pana Jezusa		Wola Korybutowa	Siedliszcze	22-130 Siedliszcze	http://colaska.pl/index/parafia/id/9679	23.0778,51.229779
Parafia pod wezwaniem Najświętszego Serca Pana Jezusa		Wola Krzysztoporska	ul. Wesoła 46	97-371 Wola Krzysztoporska	http://colaska.pl/index/parafia/id/9680	19.5774587542663,51.3439367712587
Parafia pod wezwaniem NMP Częstochowskiej		Wola Łużańska		38-322 Łużna	http://colaska.pl/index/parafia/id/9681	,
Parafia pod wezwaniem Najświętszej Maryi Panny Wniebowziętej		Wola Mędrzechowska	Wola Mędrzechowska 128	33-221 Mędrzechów	http://colaska.pl/index/parafia/id/9682	21.0151865,50.2670995
Parafia pod wezwaniem NMP Nieustającej Pomocy		Wola Murowana		26-052 Sitkówka-Nowiny	http://colaska.pl/index/parafia/id/9683	,
Parafia pod wezwaniem Św. Izydora		Wola Mystkowska	Wola Mystkowska	07-206 Wola Mystkowska	http://colaska.pl/index/parafia/id/9684	21.3048069,52.6120396
Parafia pod wezwaniem Narodzenia Najświętszej Maryi Panny		Wola Osowińska	Parkowa 5	21-145 Borki Radzyńskie	http://colaska.pl/index/parafia/id/9685	22.4668908119202,51.7334074205208
Parafia pod wezwaniem Św. Andrzeja Apostoła		Wola Pierowa	Wola Pierowa 37	99-350 Ostrowy	http://colaska.pl/index/parafia/id/9686	19.1737004,52.3324498
